StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
1935,9.230769230769232,2,3,2,90,4.8,Yes,Yes,80,84,Placed
1936,7.912087912087913,2,2,2,79,4.4,Yes,Yes,83,82,Placed
1937,9.45054945054945,2,3,2,89,4.8,Yes,No,79,78,Placed
1938,8.351648351648352,2,2,1,90,4.7,Yes,Yes,70,70,Placed
1939,8.351648351648352,0,1,0,67,4.3,Yes,Yes,59,69,NotPlaced
1940,8.241758241758243,0,2,0,69,3.7,No,No,58,65,NotPlaced
1941,8.351648351648352,1,1,0,66,4.1,No,Yes,58,69,NotPlaced
1942,7.252747252747253,1,3,2,90,4.8,Yes,Yes,67,83,NotPlaced
1943,8.351648351648352,0,1,0,81,3.9,Yes,Yes,61,83,Placed
1944,9.120879120879122,1,3,2,85,4.1,Yes,Yes,76,86,Placed
1945,7.142857142857143,0,1,1,81,4.0,No,Yes,55,67,NotPlaced
1946,9.230769230769232,2,3,2,89,4.8,Yes,Yes,73,81,Placed
1947,7.142857142857143,1,1,1,60,4.0,No,No,55,74,NotPlaced
1948,8.901098901098901,2,3,0,90,4.8,Yes,Yes,83,88,Placed
1949,8.021978021978022,0,1,0,85,4.4,No,No,57,68,NotPlaced
1950,8.461538461538462,1,1,1,79,4.3,No,No,56,65,NotPlaced
1951,8.241758241758243,1,1,0,77,4.2,Yes,Yes,82,74,Placed
1952,8.791208791208792,1,1,2,80,4.7,Yes,Yes,80,79,Placed
1953,8.571428571428571,0,2,0,86,4.1,Yes,Yes,85,84,Placed
1954,9.340659340659341,2,3,2,90,4.8,Yes,Yes,81,85,Placed
1955,7.142857142857143,0,2,1,77,4.1,Yes,No,55,68,NotPlaced
1956,8.571428571428571,1,1,1,87,4.2,Yes,Yes,59,86,Placed
1957,8.461538461538462,1,1,0,79,4.3,No,Yes,71,85,Placed
1958,8.461538461538462,0,1,0,73,3.6,No,No,55,65,NotPlaced
1959,8.241758241758243,1,1,0,78,3.3,No,No,64,61,NotPlaced
1960,7.142857142857143,2,1,2,86,4.7,Yes,No,65,82,Placed
1961,9.120879120879122,2,3,0,77,4.1,Yes,Yes,84,64,Placed
1962,8.571428571428571,1,2,0,90,4.0,Yes,Yes,81,79,Placed
1963,9.230769230769232,2,3,2,90,4.8,Yes,Yes,79,84,Placed
1964,8.351648351648352,1,2,0,70,3.9,No,Yes,55,60,NotPlaced
1965,7.472527472527473,0,2,0,73,4.3,Yes,Yes,64,63,Placed
1966,7.472527472527473,0,1,0,70,3.3,No,No,55,70,NotPlaced
1967,7.252747252747253,1,1,1,72,4.0,No,No,58,63,NotPlaced
1968,7.142857142857143,0,1,0,86,3.9,No,No,72,70,Placed
1969,7.142857142857143,0,1,0,79,4.2,Yes,Yes,83,74,Placed
1970,8.571428571428571,1,1,0,66,4.6,No,No,57,67,NotPlaced
1971,8.351648351648352,0,1,2,83,4.8,Yes,Yes,78,81,Placed
1972,8.461538461538462,1,2,2,75,4.6,Yes,No,68,73,Placed
1973,9.010989010989011,1,1,0,75,4.1,Yes,No,65,70,Placed
1974,7.142857142857143,1,1,0,85,3.7,No,No,60,74,NotPlaced
1975,7.142857142857143,1,1,1,64,4.0,No,No,55,71,NotPlaced
1976,9.010989010989011,2,3,2,90,4.8,Yes,Yes,84,85,Placed
1977,8.901098901098901,0,3,2,83,4.6,Yes,No,68,83,Placed
1978,8.681318681318682,1,2,0,90,4.8,Yes,Yes,76,80,Placed
1979,8.021978021978022,1,1,1,70,3.8,No,No,56,71,NotPlaced
1980,9.120879120879122,2,3,0,88,4.8,Yes,Yes,82,72,Placed
1981,9.230769230769232,1,3,2,88,4.5,Yes,Yes,73,82,Placed
1982,8.021978021978022,1,3,0,89,3.8,No,No,79,71,Placed
1983,8.461538461538462,1,2,1,69,4.1,Yes,No,57,63,NotPlaced
1984,9.120879120879122,1,1,0,81,4.7,No,No,75,69,Placed
1985,8.351648351648352,2,1,1,76,3.5,No,Yes,58,81,NotPlaced
1986,8.791208791208792,1,1,2,75,3.6,Yes,Yes,55,64,Placed
1987,8.461538461538462,2,2,1,71,4.4,No,Yes,55,66,NotPlaced
1988,8.241758241758243,0,2,1,67,4.4,No,Yes,55,68,NotPlaced
1989,9.230769230769232,2,3,1,85,4.4,Yes,Yes,78,83,Placed
1990,7.252747252747253,0,2,1,78,4.5,No,No,69,68,NotPlaced
1991,7.252747252747253,1,1,1,85,4.0,No,Yes,57,62,Placed
1992,7.142857142857143,1,1,1,66,3.7,No,Yes,55,61,NotPlaced
1993,7.692307692307693,0,2,0,66,4.3,No,Yes,79,63,Placed
1994,8.351648351648352,2,1,0,77,4.2,No,Yes,72,68,Placed
1995,8.461538461538462,0,1,0,65,4.3,No,Yes,55,64,NotPlaced
1996,7.142857142857143,0,3,0,73,4.6,Yes,Yes,75,74,Placed
1997,8.461538461538462,1,2,0,79,4.1,Yes,Yes,66,72,NotPlaced
1998,8.901098901098901,2,3,0,87,4.4,Yes,Yes,86,88,Placed
1999,8.241758241758243,1,1,1,73,4.7,Yes,No,61,67,NotPlaced
2000,8.791208791208792,2,3,2,90,4.7,Yes,Yes,82,86,Placed
2001,8.461538461538462,2,1,0,65,3.8,Yes,No,88,79,Placed
2002,8.901098901098901,1,2,0,83,4.6,Yes,Yes,75,75,Placed
2003,9.010989010989011,1,2,2,74,4.4,Yes,Yes,72,81,Placed
2004,8.021978021978022,1,2,2,75,4.6,Yes,Yes,77,74,Placed
2005,7.362637362637363,1,2,0,76,4.8,Yes,Yes,59,66,Placed
2006,8.791208791208792,1,3,3,90,4.6,Yes,Yes,72,88,Placed
2007,8.021978021978022,1,1,0,69,3.9,Yes,Yes,58,60,NotPlaced
2008,9.010989010989011,1,3,2,79,4.0,Yes,Yes,73,67,Placed
2009,9.340659340659341,2,3,0,76,4.8,Yes,Yes,85,88,Placed
2010,8.901098901098901,2,3,2,90,3.7,Yes,Yes,78,77,Placed
2011,7.912087912087913,0,1,1,73,3.4,No,Yes,73,70,Placed
2012,8.901098901098901,1,3,2,90,4.8,Yes,Yes,78,88,Placed
2013,7.582417582417583,0,2,1,82,4.2,Yes,Yes,73,86,Placed
2014,8.681318681318682,1,2,0,75,3.8,Yes,No,57,66,Placed
2015,7.142857142857143,1,2,1,62,4.4,No,Yes,60,66,NotPlaced
2016,8.461538461538462,0,3,2,84,4.8,Yes,Yes,75,86,Placed
2017,8.351648351648352,1,2,0,68,4.3,Yes,Yes,84,63,NotPlaced
2018,9.780219780219781,2,3,2,90,4.8,Yes,Yes,82,88,Placed
2019,8.791208791208792,0,3,2,90,4.7,Yes,Yes,71,88,Placed
2020,8.131868131868133,1,3,2,90,4.8,Yes,Yes,79,83,Placed
2021,8.131868131868133,1,1,1,70,3.2,No,Yes,58,67,NotPlaced
2022,7.582417582417583,1,1,2,78,4.6,Yes,Yes,65,82,NotPlaced
2023,8.901098901098901,2,1,0,82,4.4,No,No,55,73,Placed
2024,9.120879120879122,2,3,0,90,4.8,Yes,Yes,68,83,Placed
2025,7.142857142857143,1,2,0,85,3.4,No,Yes,57,71,NotPlaced
2026,8.461538461538462,2,3,1,88,4.3,No,Yes,56,83,NotPlaced
2027,8.021978021978022,1,1,0,70,3.7,Yes,Yes,61,67,NotPlaced
2028,8.131868131868133,0,3,2,75,4.3,Yes,Yes,88,84,Placed
2029,9.010989010989011,2,3,2,89,4.8,Yes,Yes,74,87,Placed
2030,8.351648351648352,1,1,0,74,4.1,No,Yes,55,64,NotPlaced
2031,7.472527472527473,1,1,0,64,4.2,No,Yes,63,67,NotPlaced
2032,9.230769230769232,1,3,0,87,4.1,Yes,No,55,84,Placed
2033,9.120879120879122,2,3,2,89,4.6,Yes,Yes,77,88,Placed
2034,7.582417582417583,1,1,1,67,4.5,No,Yes,55,71,NotPlaced
2035,9.010989010989011,1,2,2,86,4.2,Yes,Yes,73,73,Placed
2036,7.142857142857143,0,1,1,73,3.5,No,No,85,64,NotPlaced
2037,8.461538461538462,1,1,1,82,4.6,Yes,Yes,66,82,NotPlaced
2038,8.571428571428571,0,3,1,76,3.8,No,Yes,55,69,Placed
2039,9.120879120879122,1,3,1,90,4.8,Yes,Yes,83,87,Placed
2040,8.241758241758243,1,3,1,79,3.8,Yes,Yes,62,63,Placed
2041,8.681318681318682,1,2,0,68,3.7,No,No,55,59,NotPlaced
2042,8.571428571428571,1,1,1,69,4.1,No,No,55,64,NotPlaced
2043,8.351648351648352,0,1,0,63,4.4,No,Yes,61,71,Placed
2044,8.131868131868133,1,3,1,61,4.8,No,No,58,73,NotPlaced
2045,8.571428571428571,0,2,0,89,3.9,Yes,Yes,70,74,Placed
2046,8.241758241758243,0,1,1,70,4.3,No,No,64,66,NotPlaced
2047,7.252747252747253,1,1,0,70,4.1,No,No,55,67,NotPlaced
2048,8.351648351648352,0,1,0,61,3.8,No,Yes,55,61,NotPlaced
2049,9.45054945054945,2,3,1,90,4.8,Yes,Yes,75,88,Placed
2050,8.241758241758243,0,2,1,78,3.8,No,Yes,82,68,NotPlaced
2051,8.901098901098901,0,3,0,84,3.3,No,No,86,65,Placed
2052,8.351648351648352,0,1,1,75,4.2,No,Yes,55,63,NotPlaced
2053,8.461538461538462,1,1,1,60,3.6,No,No,59,58,NotPlaced
2054,8.791208791208792,2,3,2,83,4.6,Yes,Yes,72,85,Placed
2055,9.120879120879122,2,3,2,90,4.8,Yes,Yes,78,87,Placed
2056,8.571428571428571,0,1,0,64,3.9,No,No,64,61,NotPlaced
2057,8.791208791208792,1,3,0,74,3.8,No,Yes,77,68,Placed
2058,9.230769230769232,2,3,2,90,4.8,Yes,Yes,74,88,Placed
2059,9.56043956043956,2,3,2,90,4.8,Yes,Yes,80,86,Placed
2060,9.230769230769232,0,3,2,87,4.8,Yes,No,82,75,Placed
2061,7.802197802197803,1,1,0,79,3.8,No,No,55,61,NotPlaced
2062,8.901098901098901,1,2,0,78,4.2,Yes,Yes,84,82,Placed
2063,9.230769230769232,1,3,2,90,4.7,Yes,Yes,85,88,Placed
2064,9.670329670329672,0,3,2,89,4.5,Yes,Yes,77,87,Placed
2065,8.241758241758243,2,2,1,75,4.2,Yes,Yes,65,86,NotPlaced
2066,8.461538461538462,1,2,1,69,4.5,No,Yes,55,61,NotPlaced
2067,8.241758241758243,0,2,1,81,4.1,Yes,No,56,66,NotPlaced
2068,8.681318681318682,0,3,1,77,4.7,Yes,No,81,63,Placed
2069,8.241758241758243,1,3,0,83,4.8,Yes,Yes,73,87,Placed
2070,9.45054945054945,1,3,0,87,4.7,Yes,Yes,81,88,Placed
2071,9.120879120879122,0,3,2,90,4.7,Yes,Yes,76,85,Placed
2072,8.351648351648352,0,2,1,69,4.8,No,No,80,71,Placed
2073,7.362637362637363,1,1,0,81,4.6,Yes,Yes,57,70,Placed
2074,8.351648351648352,0,1,0,73,4.7,No,No,80,57,NotPlaced
2075,7.142857142857143,0,1,0,81,4.1,No,Yes,64,65,NotPlaced
2076,8.681318681318682,2,3,2,90,4.5,Yes,No,84,82,Placed
2077,9.230769230769232,0,3,2,90,4.7,Yes,Yes,82,87,Placed
2078,7.582417582417583,1,1,0,76,4.5,No,No,58,58,Placed
2079,8.571428571428571,2,3,2,82,4.6,Yes,No,84,76,Placed
2080,8.021978021978022,1,1,0,74,4.5,No,No,67,65,NotPlaced
2081,7.472527472527473,0,2,1,76,4.0,No,Yes,55,65,NotPlaced
2082,8.351648351648352,0,2,0,84,4.5,Yes,Yes,69,86,Placed
2083,8.131868131868133,1,1,1,82,4.3,No,Yes,86,69,NotPlaced
2084,9.56043956043956,1,2,2,84,4.3,No,No,78,87,Placed
2085,8.791208791208792,2,1,0,74,4.6,Yes,Yes,78,79,Placed
2086,8.681318681318682,0,3,2,89,4.5,No,No,63,59,Placed
2087,8.571428571428571,2,3,2,90,4.8,Yes,Yes,79,87,Placed
2088,8.571428571428571,1,2,0,77,4.2,No,Yes,79,70,Placed
2089,7.472527472527473,1,1,1,78,4.0,No,No,65,58,NotPlaced
2090,9.56043956043956,1,1,2,80,3.8,Yes,Yes,60,75,Placed
2091,8.461538461538462,1,2,2,86,4.8,Yes,Yes,73,86,Placed
2092,8.351648351648352,1,1,1,77,4.0,No,Yes,55,74,Placed
2093,8.461538461538462,1,2,0,88,4.5,No,Yes,55,69,NotPlaced
2094,7.362637362637363,2,3,2,83,4.0,No,No,79,68,Placed
2095,8.461538461538462,1,1,0,82,4.3,No,Yes,60,63,NotPlaced
2096,9.010989010989011,0,2,2,83,4.8,Yes,Yes,78,82,Placed
2097,9.010989010989011,2,2,2,82,4.7,Yes,No,75,68,Placed
2098,7.582417582417583,2,3,0,80,4.4,Yes,Yes,74,67,NotPlaced
2099,8.901098901098901,1,3,2,90,4.3,Yes,Yes,74,80,Placed
2100,8.901098901098901,1,3,3,89,4.8,Yes,Yes,66,86,Placed
2101,7.362637362637363,1,2,0,74,4.0,No,Yes,56,66,NotPlaced
2102,9.230769230769232,1,2,2,77,4.1,No,No,65,72,Placed
2103,8.681318681318682,0,2,2,85,4.2,Yes,No,74,82,Placed
2104,7.142857142857143,1,2,0,77,3.5,No,Yes,57,68,Placed
2105,8.241758241758243,0,1,1,79,4.4,No,Yes,76,71,Placed
2106,8.901098901098901,2,3,2,85,4.8,Yes,Yes,80,79,Placed
2107,8.021978021978022,0,1,1,66,4.7,No,No,59,66,NotPlaced
2108,9.56043956043956,2,3,2,90,4.8,Yes,Yes,82,84,Placed
2109,8.241758241758243,1,1,0,70,4.4,No,Yes,70,64,NotPlaced
2110,8.901098901098901,1,1,0,60,3.7,Yes,No,77,66,NotPlaced
2111,9.56043956043956,2,3,2,90,4.8,Yes,Yes,87,88,Placed
2112,8.241758241758243,1,3,0,84,4.1,Yes,Yes,82,82,Placed
2113,9.56043956043956,0,3,1,88,4.8,Yes,No,77,82,Placed
2114,8.791208791208792,2,3,2,90,4.5,Yes,Yes,77,88,Placed
2115,9.120879120879122,0,1,1,77,3.8,Yes,Yes,78,84,Placed
2116,7.252747252747253,0,1,1,71,4.4,Yes,Yes,64,85,NotPlaced
2117,9.120879120879122,1,3,2,90,4.8,Yes,Yes,87,88,Placed
2118,8.571428571428571,0,1,0,81,4.2,No,No,63,58,Placed
2119,8.791208791208792,1,1,2,84,4.6,Yes,No,76,84,Placed
2120,7.142857142857143,0,2,1,75,3.9,No,Yes,56,63,NotPlaced
2121,8.241758241758243,1,2,0,67,4.4,Yes,No,66,84,NotPlaced
2122,8.461538461538462,2,3,1,67,4.2,Yes,Yes,64,80,NotPlaced
2123,8.901098901098901,2,2,0,90,4.8,Yes,Yes,76,88,Placed
2124,7.142857142857143,1,1,0,67,3.8,No,No,56,64,NotPlaced
2125,7.802197802197803,1,1,0,70,4.1,Yes,Yes,56,65,NotPlaced
2126,8.461538461538462,1,3,0,86,4.8,Yes,Yes,79,84,Placed
2127,9.56043956043956,2,3,2,90,4.8,Yes,Yes,73,82,Placed
2128,8.351648351648352,1,2,1,83,3.9,Yes,Yes,70,69,Placed
2129,9.45054945054945,1,2,0,77,4.7,No,Yes,55,68,Placed
2130,8.681318681318682,0,3,2,90,4.4,Yes,Yes,88,83,Placed
2131,8.901098901098901,0,2,0,70,4.8,Yes,Yes,78,86,Placed
2132,8.901098901098901,1,2,1,69,4.0,Yes,Yes,86,73,Placed
2133,8.901098901098901,1,1,0,62,3.0,No,No,55,67,NotPlaced
2134,9.010989010989011,2,3,2,90,4.8,Yes,No,83,82,Placed
2135,8.901098901098901,2,2,2,79,4.6,Yes,Yes,79,85,Placed
2136,8.461538461538462,0,2,2,83,4.5,Yes,Yes,63,82,Placed
2137,7.142857142857143,1,2,1,72,4.6,Yes,Yes,82,71,Placed
2138,8.791208791208792,2,2,2,90,4.8,Yes,Yes,75,85,Placed
2139,9.230769230769232,1,3,0,83,4.8,Yes,Yes,77,85,Placed
2140,7.142857142857143,1,0,0,88,4.7,Yes,Yes,74,67,Placed
2141,8.021978021978022,1,1,1,60,4.1,No,No,59,65,NotPlaced
2142,8.461538461538462,1,2,0,78,3.8,No,Yes,66,66,NotPlaced
2143,9.340659340659341,1,3,2,88,4.8,Yes,Yes,83,85,Placed
2144,7.252747252747253,1,2,2,73,3.3,Yes,Yes,64,83,Placed
2145,9.340659340659341,0,3,2,87,4.7,Yes,Yes,58,76,Placed
2146,7.142857142857143,1,1,0,76,3.8,No,No,55,70,NotPlaced
2147,9.340659340659341,2,3,1,90,4.7,Yes,Yes,75,88,Placed
2148,7.692307692307693,1,3,1,88,4.8,Yes,Yes,85,82,Placed
2149,9.010989010989011,1,3,0,77,4.5,Yes,Yes,75,88,Placed
2150,7.142857142857143,1,1,0,77,4.3,No,No,66,60,NotPlaced
2151,8.241758241758243,1,1,1,88,4.8,No,Yes,56,66,Placed
2152,8.351648351648352,1,2,2,87,4.8,Yes,Yes,90,76,Placed
2153,7.142857142857143,1,1,1,60,4.0,No,No,70,71,Placed
2154,7.252747252747253,1,2,1,69,3.6,No,Yes,55,70,NotPlaced
2155,8.571428571428571,1,2,0,82,4.0,No,Yes,70,60,Placed
2156,9.230769230769232,2,3,2,90,4.8,Yes,No,72,85,Placed
2157,8.131868131868133,1,2,2,74,4.4,Yes,Yes,84,72,Placed
2158,8.571428571428571,2,2,1,65,4.8,No,Yes,55,73,Placed
2159,8.681318681318682,0,2,1,79,4.8,Yes,Yes,61,66,Placed
2160,8.131868131868133,1,1,1,68,4.5,No,No,69,68,NotPlaced
2161,9.230769230769232,0,3,2,90,4.8,Yes,Yes,88,83,Placed
2162,8.131868131868133,1,2,0,66,4.7,Yes,Yes,63,65,NotPlaced
2163,8.571428571428571,0,1,0,61,3.8,No,No,60,71,NotPlaced
2164,7.142857142857143,1,1,0,68,3.8,No,No,59,65,NotPlaced
2165,8.351648351648352,1,2,0,72,4.1,No,Yes,60,64,NotPlaced
2166,7.472527472527473,2,3,3,90,4.8,Yes,Yes,81,83,Placed
2167,8.791208791208792,1,2,2,80,4.7,Yes,No,72,80,Placed
2168,8.681318681318682,0,1,2,87,4.7,Yes,Yes,89,85,Placed
2169,9.56043956043956,0,3,2,90,4.8,Yes,Yes,79,85,Placed
2170,9.010989010989011,1,0,0,84,4.8,Yes,Yes,74,82,Placed
2171,9.340659340659341,1,3,2,83,4.8,Yes,Yes,76,87,Placed
2172,7.802197802197803,2,1,0,72,4.3,No,Yes,56,63,NotPlaced
2173,8.571428571428571,1,2,0,71,3.7,Yes,Yes,82,64,Placed
2174,9.120879120879122,0,2,2,84,4.8,Yes,Yes,87,86,Placed
2175,8.351648351648352,2,1,1,82,3.9,Yes,No,71,71,Placed
2176,7.142857142857143,1,1,0,77,3.7,No,Yes,63,69,NotPlaced
2177,8.571428571428571,1,2,2,68,4.4,No,No,55,68,NotPlaced
2178,9.120879120879122,2,3,2,90,4.8,Yes,Yes,81,88,Placed
2179,9.230769230769232,2,3,2,90,4.8,Yes,Yes,88,80,Placed
2180,7.142857142857143,1,1,1,61,3.1,No,No,68,74,NotPlaced
2181,8.241758241758243,1,2,0,87,4.5,No,No,57,72,NotPlaced
2182,9.120879120879122,2,3,2,90,4.7,Yes,No,83,80,Placed
2183,8.461538461538462,2,3,2,90,4.7,Yes,Yes,79,88,Placed
2184,7.912087912087913,1,1,1,77,4.7,Yes,Yes,62,69,Placed
2185,8.791208791208792,1,3,1,83,4.7,Yes,Yes,77,83,Placed
2186,7.582417582417583,1,1,0,76,4.3,No,Yes,60,64,NotPlaced
2187,8.571428571428571,2,1,1,74,3.6,Yes,Yes,57,72,Placed
2188,9.45054945054945,1,2,2,85,3.7,Yes,Yes,81,83,Placed
2189,8.681318681318682,1,3,0,78,4.6,Yes,Yes,78,85,Placed
2190,9.120879120879122,0,2,0,70,4.1,No,Yes,55,72,Placed
2191,8.571428571428571,1,2,1,78,4.8,No,Yes,55,69,Placed
2192,8.351648351648352,2,3,2,81,4.0,Yes,Yes,67,69,Placed
2193,8.021978021978022,0,1,0,67,3.6,No,No,55,58,NotPlaced
2194,8.571428571428571,1,1,0,79,4.0,No,Yes,55,70,Placed
2195,8.131868131868133,1,1,0,74,4.4,Yes,Yes,71,81,Placed
2196,9.120879120879122,1,3,2,79,4.4,Yes,Yes,78,83,Placed
2197,8.791208791208792,1,2,2,74,4.1,No,Yes,70,84,Placed
2198,8.351648351648352,0,2,2,78,4.4,Yes,Yes,80,71,Placed
2199,9.120879120879122,0,3,0,82,4.5,Yes,Yes,73,81,Placed
2200,9.340659340659341,2,3,0,90,4.8,Yes,No,74,88,Placed
2201,8.901098901098901,1,1,0,90,4.7,No,Yes,70,82,Placed
2202,9.340659340659341,1,3,0,79,4.5,Yes,Yes,73,88,Placed
2203,7.472527472527473,0,1,1,79,4.2,Yes,Yes,60,82,NotPlaced
2204,7.142857142857143,0,2,1,60,3.1,No,No,65,71,NotPlaced
2205,9.120879120879122,0,3,1,76,4.5,Yes,No,81,67,Placed
2206,7.142857142857143,0,1,0,62,4.0,No,Yes,58,66,NotPlaced
2207,8.791208791208792,2,3,3,90,4.6,Yes,Yes,84,81,Placed
2208,8.571428571428571,1,1,0,89,4.7,Yes,Yes,79,69,Placed
2209,9.780219780219781,2,3,2,86,4.7,Yes,Yes,71,88,Placed
2210,9.120879120879122,1,3,2,85,4.8,Yes,Yes,71,70,Placed
2211,9.340659340659341,2,3,2,90,4.7,Yes,Yes,84,86,Placed
2212,9.340659340659341,0,1,1,90,4.8,Yes,No,61,75,Placed
2213,7.142857142857143,1,1,1,62,4.1,No,Yes,63,67,NotPlaced
2214,8.901098901098901,0,1,2,81,4.1,Yes,Yes,74,66,Placed
2215,7.142857142857143,0,1,1,65,4.2,No,Yes,58,70,NotPlaced
2216,8.461538461538462,2,3,2,89,4.8,Yes,Yes,86,79,Placed
2217,9.010989010989011,1,2,0,68,4.2,No,No,57,64,Placed
2218,7.362637362637363,1,1,1,70,4.5,No,Yes,75,72,Placed
2219,8.241758241758243,0,1,1,71,3.4,No,No,66,74,NotPlaced
2220,9.120879120879122,2,3,2,82,4.8,Yes,Yes,79,81,Placed
2221,7.142857142857143,1,2,3,77,4.4,Yes,No,64,80,NotPlaced
2222,7.142857142857143,0,2,0,71,3.4,No,Yes,55,73,NotPlaced
2223,8.131868131868133,1,2,0,65,3.9,No,No,74,66,NotPlaced
2224,7.142857142857143,1,2,1,76,4.3,No,No,69,62,Placed
2225,8.131868131868133,0,3,2,90,4.7,Yes,Yes,83,88,Placed
2226,8.461538461538462,0,1,1,66,3.4,No,No,67,64,NotPlaced
2227,9.230769230769232,1,3,2,81,4.3,No,Yes,74,66,Placed
2228,8.571428571428571,1,3,0,81,4.5,Yes,Yes,79,72,Placed
2229,8.791208791208792,1,3,2,90,4.7,Yes,Yes,72,84,Placed
2230,9.120879120879122,2,3,2,90,4.8,Yes,Yes,75,80,Placed
2231,8.791208791208792,1,3,0,83,4.8,No,Yes,75,83,Placed
2232,9.230769230769232,1,3,1,78,4.4,No,No,69,73,Placed
2233,9.120879120879122,2,3,2,90,4.8,Yes,Yes,88,87,Placed
2234,9.230769230769232,2,3,2,84,4.8,No,Yes,73,71,Placed
2235,9.340659340659341,1,3,2,86,4.6,Yes,Yes,64,83,Placed
2236,9.120879120879122,1,2,2,90,4.8,Yes,Yes,90,84,Placed
2237,9.340659340659341,1,2,3,90,4.8,No,Yes,70,72,Placed
2238,7.472527472527473,0,2,1,89,3.9,No,Yes,63,61,Placed
2239,8.241758241758243,1,2,0,82,4.4,No,Yes,57,61,Placed
2240,8.131868131868133,1,2,1,64,3.5,No,No,62,69,NotPlaced
2241,8.571428571428571,1,1,0,73,3.2,No,Yes,57,69,Placed
2242,8.241758241758243,1,1,0,68,4.1,No,Yes,82,67,NotPlaced
2243,7.142857142857143,2,3,0,89,4.4,Yes,Yes,77,73,Placed
2244,8.241758241758243,1,2,0,79,3.8,No,No,64,70,NotPlaced
2245,8.131868131868133,0,1,1,69,4.0,No,Yes,60,71,NotPlaced
2246,8.791208791208792,1,2,1,83,4.0,Yes,Yes,75,68,Placed
2247,9.340659340659341,2,2,2,69,4.4,No,Yes,76,81,Placed
2248,8.571428571428571,1,3,0,87,4.1,Yes,Yes,66,63,Placed
2249,7.252747252747253,0,2,0,64,4.2,No,No,55,85,NotPlaced
2250,9.340659340659341,1,2,1,76,3.8,No,Yes,58,70,Placed
2251,7.142857142857143,1,2,1,66,4.2,No,No,55,72,NotPlaced
2252,8.351648351648352,1,3,3,78,4.7,Yes,No,86,74,Placed
2253,8.461538461538462,1,1,1,75,4.6,No,Yes,72,75,Placed
2254,8.791208791208792,2,3,0,90,4.4,Yes,Yes,72,85,Placed
2255,8.791208791208792,1,3,2,86,4.8,Yes,No,84,85,Placed
2256,7.472527472527473,1,2,0,75,4.5,Yes,Yes,76,80,Placed
2257,9.010989010989011,1,3,2,79,4.1,Yes,Yes,78,65,Placed
2258,8.901098901098901,2,3,2,86,4.5,Yes,Yes,84,81,Placed
2259,9.120879120879122,1,2,0,82,4.6,Yes,Yes,85,86,Placed
2260,9.010989010989011,2,3,2,90,4.8,Yes,Yes,80,86,Placed
2261,8.351648351648352,1,2,0,85,4.6,No,Yes,78,73,Placed
2262,7.142857142857143,1,2,0,76,4.2,No,Yes,55,65,NotPlaced
2263,9.120879120879122,1,2,1,84,4.7,Yes,Yes,59,69,Placed
2264,8.131868131868133,0,1,0,85,3.9,No,Yes,68,63,NotPlaced
2265,8.351648351648352,1,2,0,77,4.1,No,Yes,68,72,Placed
2266,9.230769230769232,2,3,1,83,4.6,Yes,Yes,79,83,Placed
2267,8.131868131868133,1,1,0,74,4.1,No,Yes,56,62,NotPlaced
2268,8.791208791208792,1,1,0,77,3.9,Yes,Yes,72,68,Placed
2269,9.010989010989011,0,3,2,80,4.8,Yes,Yes,80,83,Placed
2270,9.010989010989011,1,2,2,89,4.3,Yes,Yes,76,83,Placed
2271,8.791208791208792,0,2,2,83,4.6,Yes,Yes,82,78,Placed
2272,8.571428571428571,2,3,0,75,4.5,Yes,Yes,72,81,Placed
2273,8.791208791208792,1,2,1,80,3.4,Yes,Yes,76,82,Placed
2274,7.142857142857143,2,2,2,79,4.4,No,No,80,71,Placed
2275,7.142857142857143,1,1,0,62,4.0,No,No,61,74,NotPlaced
2276,8.681318681318682,1,1,1,78,4.2,No,No,55,69,Placed
2277,7.142857142857143,0,1,0,73,3.7,No,No,72,67,NotPlaced
2278,8.571428571428571,1,3,2,90,4.8,Yes,Yes,79,83,Placed
2279,8.571428571428571,1,2,0,72,4.5,No,Yes,55,69,Placed
2280,8.791208791208792,2,3,2,87,4.5,Yes,Yes,71,85,Placed
2281,9.120879120879122,0,3,2,74,4.1,Yes,Yes,70,84,Placed
2282,7.252747252747253,1,1,0,68,3.9,Yes,Yes,55,67,Placed
2283,8.241758241758243,1,3,1,78,4.0,No,No,83,73,Placed
2284,8.351648351648352,1,1,1,70,4.5,No,No,62,71,NotPlaced
2285,8.461538461538462,0,1,0,65,3.9,No,No,74,69,NotPlaced
2286,8.131868131868133,1,2,0,80,4.3,No,Yes,65,67,NotPlaced
2287,9.340659340659341,1,1,0,75,4.2,Yes,Yes,58,71,Placed
2288,8.241758241758243,1,2,1,67,3.3,No,Yes,55,67,NotPlaced
2289,8.351648351648352,1,3,0,82,4.8,Yes,Yes,69,84,Placed
2290,8.791208791208792,1,2,1,80,4.2,Yes,No,77,69,Placed
2291,9.56043956043956,1,3,2,80,4.7,Yes,Yes,76,82,Placed
2292,7.142857142857143,0,2,0,76,3.6,No,Yes,55,66,NotPlaced
2293,9.010989010989011,1,3,2,76,4.4,Yes,Yes,66,86,Placed
2294,7.142857142857143,1,1,0,80,4.4,No,Yes,59,69,NotPlaced
